Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster
Howard J. Lesher,Pennsylvania,Michigan,Detroit,$800.00,Michigan,0
James M. McKay,Michigan,do,do,$800.00,Michigan,0
Patrick H. Marsh,East Indies,do,do,$800.00,Michigan,0
William Godfrey,Michigan,do,do,$800.00,Michigan,0
Charles F. Niles,do,do,do,$500.00,Michigan,0
Louis Nenn,Germany,do,do,$800.00,Michigan,0
J. H. Wilkins,Michigan,do,do,$800.00,Michigan,0
Charles E. Partridge,District of Columbia,do,do,$100.00,Michigan,0
William W. Price,Ohio,do,do,$800.00,Michigan,0
Stephen Bronson,New York,do,do,$800.00,Michigan,0
Frank Ray,Michigan,do,do,$250.00,Michigan,0
Edward E. Raymond,do,do,do,$700.00,Michigan,0
Lewis Burt,do,do,do,"$1,200.00",Michigan,0
William Smith,Scotland,do,do,$800.00,Michigan,0
William E. Springfield,New York,do,do,$600.00,Michigan,0
Benjamin Stancliff,Ireland,do,do,$800.00,Michigan,0
Theodore Storm,Michigan,do,do,$800.00,Michigan,0
Sumner J. Stansell,Massachusetts,do,do,$500.00,Michigan,0
Mrs. Susan F. Taft,Michigan,do,do,$500.00,Michigan,0
Christian Schreberg,Germany,do,do,$700.00,Michigan,0
Henry F. Thompson,Kentucky,do,do,$900.00,Michigan,0
William Vhay,Michigan,do,do,$800.00,Michigan,0
Frederick Woolfeuden,Ireland,do,do,"$2,500.00",Michigan,0
Mrs. Adelaide Wheeler,Canada,do,do,$700.00,Michigan,0
Charles H. Weeks,Michigan,do,do,$800.00,Michigan,0
James Wallace,Scotland,do,do,$50.00,Michigan,0
Lucian J. Wilson,Michigan,do,do,$800.00,Michigan,0
Levy Willson,do,do,do,$100.00,Michigan,0
John L. Wilkins,do,do,do,"$1,400.00",Michigan,0
George E. Woolfeuden,Ireland,do,do,"$1,500.00",Michigan,0
Julius Stoll,Michigan,do,Detroit,$800.00,Michigan,0
John T. Doon,do,do,do,$500.00,Michigan,0
Charles Leech,do,do,East Saginaw,"$1,500.00",Michigan,0
Miss Addie Nason,do,do,do,$540.00,Michigan,0
Miss Ada Nelson,do,do,do,$540.00,Michigan,0
Charles L. Dollar,do,do,do,$540.00,Michigan,0
Fred Trier,do,do,do,$100.00,Michigan,0
O. J. Walworth,do,do,Eaton Rapids,$100.00,Michigan,0
Miss Nettie Styles,do,do,Evart,p.d. 1.00,Michigan,0
Miss Addie Carpenter,do,do,do,p.d. 1.00,Michigan,0
Maria A. Horton,do,do,Fentonville,p.d. 1.00,Michigan,0
F. E. Barbour,do,do,do,p.m. 15.00,Michigan,0
George W. Rankin,do,do,Flint,$600.00,Michigan,0
Will J. Allen,do,do,do,$300.00,Michigan,0
Joseph H. Rankin,do,do,do,$300.00,Michigan,0
Miss Jennie C. Dean,Canada,do,do,$300.00,Michigan,0
William J. Murphy,Michigan,do,Fowlerville,$150.00,Michigan,0
Elmer Kirkby,do,do,do,$100.00,Michigan,0
Asa Reynolds,New York,do,Grand Haven,$700.00,Michigan,0
Miss Mary Arbel,Netherlands,do,do,$300.00,Michigan,0
Fred E. Reynolds,Michigan,do,do,$104.00,Michigan,0
Miss Augusta Chadwick,do,do,Grand Lodge,$288.00,Michigan,0
Miss Lelia Wickham,New York,do,do,$288.00,Michigan,0
F. H. Barker,Michigan,do,Grand Rapids,"$1,400.00",Michigan,0
W. S. Earle,New York,do,do,"$1,200.00",Michigan,0
C. H. Ellis,do,do,do,"$1,000.00",Michigan,0
D. M. Richardson,do,do,do,"$2,000.00",Michigan,0
George E. Fox,Michigan,do,do,$750.00,Michigan,0
D. F. Clark,do,do,do,$500.00,Michigan,0
J. H. Kidd,do,do,do,$450.00,Michigan,0
E. A. Porter,do,do,do,$600.00,Michigan,0
J. D. Steward,Ohio,do,do,$750.00,Michigan,0
H. J. Carr,Michigan,do,do,$750.00,Michigan,0
J. Gilmore,Illinois,do,do,$800.00,Michigan,0
Stella Thompson,Canada,do,do,$600.00,Michigan,0
Gertrude Wanty,Michigan,do,do,$600.00,Michigan,0
Alphonso C. Satterlee,Michigan,do,Greenville,p.d. 2.00,Michigan,0
Miss Lizzie O. Conlant,Ohio,Michigan,do,p.d. 1.25,Michigan,0
Frank H. Ranney,Michigan,do,do,p.m. 20.00,Michigan,0
Frank H. Lathrop,Michigan,do,do,p.m. 50.00,Michigan,0
William O'Leary,do,do,do,p.m. 50.00,Michigan,0
Miss Ella Somerville,Canada,do,Hartford,$364.00,Michigan,0
Miss Eva C. Nevins,Michigan,do,Hastings,$364.00,Michigan,0
Miss Anna C. Nevins,do,do,do,$364.00,Michigan,0
Warren S. Howell,do,do,Hillsdale,$600.00,Michigan,0
Charles S. Mason,do,do,do,$400.00,Michigan,0
Miss Jennie Verbeck,do,do,do,$312.00,Michigan,0
Miss Eva Verbeck,do,do,do,$312.00,Michigan,0
Miss Henrietta Mothersell,do,do,Holly,$300.00,Michigan,0
John J. Krell,do,do,Houghton,$600.00,Michigan,0
Charles Briggs,do,do,do,$300.00,Michigan,0
Edward F. Douglass,Tennessee,do,do,$600.00,Michigan,0
Mrs. Sarah Griffith,Michigan,do,Howell,p.w. 5.00,Michigan,0
Mrs. Josephine Benedict,do,do,do,p.w. 5.00,Michigan,0
Charles H. Childs,do,do,Hudson,$468.00,Michigan,0
Edward B. Southworth,do,do,do,$364.00,Michigan,0
William Brock,do,do,Ionia,$364.00,Michigan,0
Miss Linnie S. Beattie,do,do,do,$260.00,Michigan,0
E. J. Ingram,Wisconsin,do,Iron Mountain,$520.00,Michigan,0
